"d_relationship","d_gender","d_orientation","d_age","d_country","d_ethnicity","lf_for","lf_single","lf_want","AttachmnetStyle","mono","long","relationships","family","anx","avoid"
"Single","Man","Straight",27,"NY","Hispanic / Latin, White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",37,"CA",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",36,"TX","Black","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.866666666666667,0.904761904761905,0.865384615384615,0,0
"Single","Woman","Straight",37,"UK","White","For  new friends, short-term dating","Who are single","Men","fearful",0.846153846153846,0.616666666666667,0.702380952380952,0.634615384615385,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",33,"TX","White","For  long-term dating, short-term dating","Who are single","Women","secure",0.961538461538462,0.633333333333333,0.75,0.903846153846154,0,0.0833333333333333
"Single","Man","Straight",33,"Israel",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",38,"Spain","White","For  new friends","Who are single","Women","avoidant",0.5,0.733333333333333,0.678571428571429,0.788461538461538,0.107142857142857,0.166666666666667
"Single","Man","Straight",23,"NJ",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.733333333333333,0.797619047619048,0.865384615384615,0,0
"Single","Man","Straight",28,"NY",NA,"For  new friends, casual sex","Who are single","Women","anxious",0.653846153846154,0.616666666666667,0.642857142857143,0.788461538461538,0,0
"Single","Man","Straight",30,"VA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.903846153846154,0,0.125
"Single","Man","Straight",31,"Switzerland","White","For  long-term dating","Who are single","Women","fearful",0.923076923076923,0.8,0.857142857142857,0.711538461538462,0.142857142857143,0.166666666666667
"Single","Man","Straight",34,"NJ","White","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",35,"NC","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.884615384615385,0.7,0.773809523809524,0.884615384615385,0.142857142857143,0.0833333333333333
"Single","Woman","Straight",29,"Colombia","Hispanic / Latin","For  new friends","Who are single","Men","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",35,"MN","White","For  new friends, short-term dating, casual sex","Who are single","Women","anxious",0.846153846153846,0.633333333333333,0.714285714285714,0.788461538461538,0.214285714285714,0
"Single","Man","Straight",56,"MT","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.961538461538462,0.766666666666667,0.845238095238095,0.846153846153846,0.0714285714285714,0
"Single","Man","Straight",37,"CO","Asian","For  long-term dating, short-term dating","Who are single","Women","avoidant",0.884615384615385,0.75,0.80952380952381,0.826923076923077,0,0.0416666666666667
"Single","Man","Straight",40,"UK",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.866666666666667,0.904761904761905,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",34,"NV","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.816666666666667,0.857142857142857,0.903846153846154,0.0714285714285714,0.125
"Single","Man","Gay",23,"IL","White","For  new friends, long-term dating","Who are single","Men","secure",0.884615384615385,0.8,0.845238095238095,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",40,"MI","White","For  new friends, long-term dating","Who are single","Women","anxious",0.884615384615385,0.783333333333333,0.833333333333333,0.807692307692308,0.0714285714285714,0
"Single","Woman","Straight",41,"CA","White","For  long-term dating","Who are single","Men","anxious",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0,0
"Single","Woman","Straight",23,"NY",NA,"For  new friends","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",25,"NJ","Other","For  new friends","Who are single","Women","secure",0.846153846153846,0.916666666666667,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",43,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","fearful",0.615384615384615,0.516666666666667,0.55952380952381,0.826923076923077,0.428571428571429,0.458333333333333
"Single","Man","Straight",34,"TX","Hispanic / Latin","For  new friends, long-term dating, short-term dating","Who are single","Women","fearful",0.423076923076923,0.45,0.452380952380952,0.807692307692308,0.178571428571429,0.166666666666667
"Single","Man","Straight",28,"NY","White","For  long-term dating, short-term dating, casual sex","Who are single","Women","anxious",0.653846153846154,0.6,0.630952380952381,0.826923076923077,0,0
"Single","Woman","Straight",35,"SC","White","For  new friends, long-term dating, short-term dating","Who are single","Men","fearful",0.846153846153846,0.783333333333333,0.821428571428571,0.442307692307692,0.178571428571429,0.208333333333333
"Single","Woman","Straight",31,"NH","White","For  new friends","Who are single","Men","fearful",0.884615384615385,0.583333333333333,0.69047619047619,0.634615384615385,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",41,"UK","White","For  long-term dating","Who are single","Women","anxious",0.961538461538462,0.816666666666667,0.880952380952381,0.711538461538462,0.0357142857142857,0
"Single","Man","Straight",38,"AZ","Hispanic / Latin, White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.884615384615385,0.75,0.80952380952381,0.788461538461538,0.0714285714285714,0.125
"Single","Woman","Straight",26,"UK","White","For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",27,"Netherlands","Other","For  new friends","Who are single","Men","secure",0.807692307692308,0.916666666666667,0.904761904761905,0.865384615384615,0,0
"Single","Man","Straight",26,"Israel","Other","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Pansexual",31,"UK","White","For  new friends","Who are single","Everyone","avoidant",0.461538461538462,0.466666666666667,0.476190476190476,0.769230769230769,0,0.375
"Single","Man","Straight",22,"India","Indian","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.846153846153846,0.85,0.869047619047619,0.865384615384615,0,0
"Single","Man","Straight",35,"OR","Asian, Middle Eastern, Black, Native American, Indian, Pacific Islander, Hispanic / Latin, White, Other","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.9,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",21,"NY","Other","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",26,"NY","Hispanic / Latin","For  new friends","Who are single","Everyone","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",35,"Bulgaria","White","For  new friends, long-term dating, short-term dating","Who are single","Men","anxious",0.923076923076923,0.883333333333333,0.916666666666667,0.788461538461538,0,0
"Single","Man","Straight",34,"Germany","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.692307692307692,0.6,0.642857142857143,0.865384615384615,0,0
"Single","Man","Straight",28,"Serbia","White","For  long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.884615384615385,0.866666666666667,0.892857142857143,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",49,"VA","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.807692307692308,0.616666666666667,0.69047619047619,0.865384615384615,0,0
"Single","Man","Straight",50,"MI","White","For  new friends, long-term dating","Who are single","Women","avoidant",0.923076923076923,0.833333333333333,0.880952380952381,0.826923076923077,0,0.0833333333333333
"Single","Man","Straight",65,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","avoidant",0.423076923076923,0.883333333333333,0.761904761904762,0.788461538461538,0.0714285714285714,0.25
"Single","Man","Straight",28,"Denmark","Asian, Middle Eastern, Black, Native American, Indian, Pacific Islander, Hispanic / Latin, White, Other","For  new friends","Who are single","Everyone","anxious",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0,0
"Single","Man","Straight",45,"NY","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","avoidant",0.615384615384615,0.466666666666667,0.523809523809524,0.826923076923077,0,0.125
"Single","Man","Straight",32,"WI","White","For  new friends, long-term dating, short-term dating","Who are single","Women","fearful",0.923076923076923,0.9,0.928571428571429,0.788461538461538,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",42,"MS","White","For  new friends, long-term dating","Who are single","Men","anxious",0.846153846153846,0.8,0.833333333333333,0.75,0.0714285714285714,0
"Single","Woman","Straight",26,"UK",NA,"For  new friends","Who are single","Men who like women","avoidant",0.884615384615385,0.85,0.880952380952381,0.788461538461538,0,0.0833333333333333
"Single","Man","Straight",49,"TX",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Bisexual",21,"NC",NA,"For  new friends","Who are single","Everyone","avoidant",0.923076923076923,0.816666666666667,0.869047619047619,0.480769230769231,0,0.0833333333333333
"Single","Man","Straight",24,"UK",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",32,"CA","White","For  new friends, long-term dating","Who are single","Women who like men","anxious",0.769230769230769,0.783333333333333,0.797619047619048,0.826923076923077,0,0
"Single","Man","Straight",36,"OH","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.923076923076923,0.783333333333333,0.845238095238095,0.865384615384615,0.0357142857142857,0
"Single","Man","Straight",27,"NY","White","For  long-term dating","Who are single","Women","anxious",0.923076923076923,0.933333333333333,0.952380952380952,0.788461538461538,0,0
"Single","Woman","Straight",35,"VA","White","For  new friends","Who are single","Men","anxious",0.923076923076923,0.9,0.928571428571429,0.826923076923077,0,0
"Single","Woman","Straight",19,"TX","Hispanic / Latin","For  new friends, long-term dating, short-term dating","Who are single","Men","avoidant",0.846153846153846,0.866666666666667,0.880952380952381,0.788461538461538,0,0.0416666666666667
